20/07/2025	01382	
111314203742
18/07/2025	01381	
072224284245
16/07/2025	01380	
061114192142
13/07/2025	01379	
091722273536
11/07/2025	01378	
112022244345
09/07/2025	01377	
070830323344
06/07/2025	01376	
050813233645
04/07/2025	01375	
070921294145
02/07/2025	01374	
121621283441
29/06/2025	01373	
102325262728
27/06/2025	01372	
091426304445
25/06/2025	01371	
081026293539
22/06/2025	01370	
010914203441
20/06/2025	01369	
020818222629
18/06/2025	01368	
192324263641
15/06/2025	01367	
151622232932
13/06/2025	01366	
011319283036
11/06/2025	01365	
101322274145
08/06/2025	01364	
061718193137
06/06/2025	01363	
242635394145
04/06/2025	01362	
112326272932
01/06/2025	01361	
092429374244
30/05/2025	01360	
040712353741
28/05/2025	01359	
172223283141
25/05/2025	01358	
051423242844
23/05/2025	01357	
020415162943
21/05/2025	01356	
021314212430
18/05/2025	01355	
060717273042
16/05/2025	01354	
050914223244
14/05/2025	01353	
192427374445
11/05/2025	01352	
131517222843
09/05/2025	01351	
010709344042
07/05/2025	01350	
082728313440
04/05/2025	01349	
060708091229
02/05/2025	01348	
030732374245
30/04/2025	01347	
011726333644
27/04/2025	01346	
081131353645
25/04/2025	01345	
040809102034
23/04/2025	01344	
071223344243
20/04/2025	01343	
050714262944
18/04/2025	01342	
052021222944
16/04/2025	01341	
050812162832
13/04/2025	01340	
131418253032
11/04/2025	01339	
011314263743
09/04/2025	01338	
050811224144
06/04/2025	01337	
030506131822
04/04/2025	01336	
021324252838
02/04/2025	01335	
081415223134
30/03/2025	01334	
141533384245
28/03/2025	01333	
050722282934
26/03/2025	01332	
172425303539
23/03/2025	01331	
050608093645
21/03/2025	01330	
313234414245
19/03/2025	01329	
122327282943
16/03/2025	01328	
021214163845
14/03/2025	01327	
071113162830
12/03/2025	01326	
192630323642
09/03/2025	01325	
101130334445
07/03/2025	01324	
081112202532
05/03/2025	01323	
102232374143
02/03/2025	01322	
082430334245
28/02/2025	01321	
101114162129
26/02/2025	01320	
021315161820
23/02/2025	01319	
101215172433
21/02/2025	01318	
040919203042
19/02/2025	01317	
010610112529
16/02/2025	01316	
111926283540
14/02/2025	01315	
060810272832
12/02/2025	01314	
071931394243
09/02/2025	01313	
081622273134
07/02/2025	01312	
040525273539
05/02/2025	01311	
040609142541
02/02/2025	01310	
152022293236
31/01/2025	01309	
021516324245
26/01/2025	01308	
050809112029
24/01/2025	01307	
010711223134
22/01/2025	01306	
032126293233
19/01/2025	01305	
050610193238
17/01/2025	01304	
021222313435
15/01/2025	01303	
020608102333
12/01/2025	01302	
020912144144
10/01/2025	01301	
020408284244
